Regiao,Ano,Quantidade,Tipo_Crime
Park Way,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Park Way,2018,0,Latrocínio
Park Way,2018,34,Roubo a Transeunte
Park Way,2018,9,Roubo de Veículo
Park Way,2018,1,Roubo em Comércio
Park Way,2018,1,Roubo em Transporte Coletivo
Park Way,2019,34,Furto em Veículo
Park Way,2019,0,Homicídio
Park Way,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Park Way,2019,0,Latrocínio
Park Way,2019,44,Roubo a Transeunte
Park Way,2019,11,Roubo de Veículo
Park Way,2019,0,Roubo em Comércio
Park Way,2019,0,Roubo em Transporte Coletivo
Park Way,2020,19,Furto em Veículo
Park Way,2020,2,Homicídio
Park Way,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Park Way,2020,0,Latrocínio
Park Way,2020,26,Roubo a Transeunte
Park Way,2020,12,Roubo de Veículo
Park Way,2020,0,Roubo em Comércio
Park Way,2020,1,Roubo em Transporte Coletivo
Park Way,2021,6,Furto em Veículo
Park Way,2021,0,Homicídio
Park Way,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Park Way,2021,0,Latrocínio
Park Way,2021,28,Roubo a Transeunte
Park Way,2021,10,Roubo de Veículo
Park Way,2021,0,Roubo em Comércio
Park Way,2021,2,Roubo em Transporte Coletivo
Park Way,2022,14,Furto em Veículo
Park Way,2022,1,Homicídio
Park Way,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Park Way,2022,0,Latrocínio
Park Way,2022,12,Roubo a Transeunte
Park Way,2022,4,Roubo de Veículo
Park Way,2022,1,Roubo em Comércio
Park Way,2022,1,Roubo em Transporte Coletivo
Park Way,2023,18,Furto em Veículo
Park Way,2023,1,Homicídio
Park Way,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Park Way,2023,0,Latrocínio
Park Way,2023,11,Roubo a Transeunte
Park Way,2023,4,Roubo de Veículo
Park Way,2023,1,Roubo em Comércio
Park Way,2023,1,Roubo em Transporte Coletivo
Park Way,2024,13,Furto em Veículo
Park Way,2024,1,Homicídio
Park Way,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Park Way,2024,0,Latrocínio
Park Way,2024,11,Roubo a Transeunte
Park Way,2024,2,Roubo de Veículo
Park Way,2024,0,Roubo em Comércio
Park Way,2024,2,Roubo em Transporte Coletivo
Planaltina,2015,277,Furto em Veículo
Planaltina,2015,57,Homicídio
Planaltina,2015,2,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2015,4,Latrocínio
Planaltina,2015,1969,Roubo a Transeunte
Planaltina,2015,232,Roubo de Veículo
Planaltina,2015,128,Roubo em Comércio
Planaltina,2015,149,Roubo em Transporte Coletivo
Planaltina,2016,327,Furto em Veículo
Planaltina,2016,64,Homicídio
Planaltina,2016,1,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2016,2,Latrocínio
Planaltina,2016,2622,Roubo a Transeunte
Planaltina,2016,273,Roubo de Veículo
Planaltina,2016,155,Roubo em Comércio
Planaltina,2016,227,Roubo em Transporte Coletivo
Planaltina,2017,340,Furto em Veículo
Planaltina,2017,59,Homicídio
Planaltina,2017,1,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2017,2,Latrocínio
Planaltina,2017,2374,Roubo a Transeunte
Planaltina,2017,280,Roubo de Veículo
Planaltina,2017,130,Roubo em Comércio
Planaltina,2017,121,Roubo em Transporte Coletivo
Planaltina,2018,257,Furto em Veículo
Planaltina,2018,48,Homicídio
Planaltina,2018,4,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2018,1,Latrocínio
Planaltina,2018,2147,Roubo a Transeunte
Planaltina,2018,236,Roubo de Veículo
Planaltina,2018,120,Roubo em Comércio
Planaltina,2018,70,Roubo em Transporte Coletivo
Planaltina,2019,221,Furto em Veículo
Planaltina,2019,39,Homicídio
Planaltina,2019,2,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2019,3,Latrocínio
Planaltina,2019,1818,Roubo a Transeunte
Planaltina,2019,169,Roubo de Veículo
Planaltina,2019,74,Roubo em Comércio
Planaltina,2019,23,Roubo em Transporte Coletivo
Planaltina,2020,159,Furto em Veículo
Planaltina,2020,37,Homicídio
Planaltina,2020,1,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2020,2,Latrocínio
Planaltina,2020,1173,Roubo a Transeunte
Planaltina,2020,96,Roubo de Veículo
Planaltina,2020,47,Roubo em Comércio
Planaltina,2020,29,Roubo em Transporte Coletivo
Planaltina,2021,143,Furto em Veículo
Planaltina,2021,13,Homicídio
Planaltina,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2021,2,Latrocínio
Planaltina,2021,939,Roubo a Transeunte
Planaltina,2021,87,Roubo de Veículo
Planaltina,2021,32,Roubo em Comércio
Planaltina,2021,23,Roubo em Transporte Coletivo
Planaltina,2022,114,Furto em Veículo
Planaltina,2022,19,Homicídio
Planaltina,2022,2,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2022,2,Latrocínio
Planaltina,2022,754,Roubo a Transeunte
Planaltina,2022,74,Roubo de Veículo
Planaltina,2022,39,Roubo em Comércio
Planaltina,2022,11,Roubo em Transporte Coletivo
Planaltina,2023,128,Furto em Veículo
Planaltina,2023,19,Homicídio
Planaltina,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2023,1,Latrocínio
Planaltina,2023,607,Roubo a Transeunte
Planaltina,2023,54,Roubo de Veículo
Planaltina,2023,16,Roubo em Comércio
Planaltina,2023,16,Roubo em Transporte Coletivo
Planaltina,2024,101,Furto em Veículo
Planaltina,2024,18,Homicídio
Planaltina,2024,1,LCSM (Lesão Corporal Seguida de Morte)
Planaltina,2024,0,Latrocínio
Planaltina,2024,534,Roubo a Transeunte
Planaltina,2024,41,Roubo de Veículo
Planaltina,2024,23,Roubo em Comércio
Planaltina,2024,17,Roubo em Transporte Coletivo
Plano Piloto,2015,23,Homicídio
Plano Piloto,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2015,1,Latrocínio
Plano Piloto,2016,14,Homicídio
Plano Piloto,2016,1,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2016,0,Latrocínio
Plano Piloto,2017,16,Homicídio
Plano Piloto,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2017,4,Latrocínio
Plano Piloto,2018,19,Homicídio
Plano Piloto,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2018,1,Latrocínio
Plano Piloto,2019,15,Homicídio
Plano Piloto,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2019,1,Latrocínio
Plano Piloto,2020,9,Homicídio
Plano Piloto,2020,1,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2020,4,Latrocínio
Plano Piloto,2021,7,Homicídio
Plano Piloto,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2021,0,Latrocínio
Plano Piloto,2022,7,Homicídio
Plano Piloto,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2022,0,Latrocínio
Plano Piloto,2023,6,Homicídio
Plano Piloto,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2023,0,Latrocínio
Plano Piloto,2024,8,Homicídio
Plano Piloto,2024,1,LCSM (Lesão Corporal Seguida de Morte)
Plano Piloto,2024,0,Latrocínio
Recanto das Emas,2015,145,Furto em Veículo
Recanto das Emas,2015,39,Homicídio
Recanto das Emas,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2015,2,Latrocínio
Recanto das Emas,2015,2069,Roubo a Transeunte
Recanto das Emas,2015,252,Roubo de Veículo
Recanto das Emas,2015,173,Roubo em Comércio
Recanto das Emas,2015,205,Roubo em Transporte Coletivo
Recanto das Emas,2016,179,Furto em Veículo
Recanto das Emas,2016,48,Homicídio
Recanto das Emas,2016,1,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2016,4,Latrocínio
Recanto das Emas,2016,2666,Roubo a Transeunte
Recanto das Emas,2016,378,Roubo de Veículo
Recanto das Emas,2016,236,Roubo em Comércio
Recanto das Emas,2016,272,Roubo em Transporte Coletivo
Recanto das Emas,2017,185,Furto em Veículo
Recanto das Emas,2017,19,Homicídio
Recanto das Emas,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2017,1,Latrocínio
Recanto das Emas,2017,2621,Roubo a Transeunte
Recanto das Emas,2017,318,Roubo de Veículo
Recanto das Emas,2017,178,Roubo em Comércio
Recanto das Emas,2017,313,Roubo em Transporte Coletivo
Recanto das Emas,2018,198,Furto em Veículo
Recanto das Emas,2018,21,Homicídio
Recanto das Emas,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2018,1,Latrocínio
Recanto das Emas,2018,1913,Roubo a Transeunte
Recanto das Emas,2018,236,Roubo de Veículo
Recanto das Emas,2018,105,Roubo em Comércio
Recanto das Emas,2018,86,Roubo em Transporte Coletivo
Recanto das Emas,2019,205,Furto em Veículo
Recanto das Emas,2019,17,Homicídio
Recanto das Emas,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2019,5,Latrocínio
Recanto das Emas,2019,1895,Roubo a Transeunte
Recanto das Emas,2019,258,Roubo de Veículo
Recanto das Emas,2019,106,Roubo em Comércio
Recanto das Emas,2019,161,Roubo em Transporte Coletivo
Recanto das Emas,2020,142,Furto em Veículo
Recanto das Emas,2020,23,Homicídio
Recanto das Emas,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2020,3,Latrocínio
Recanto das Emas,2020,1173,Roubo a Transeunte
Recanto das Emas,2020,129,Roubo de Veículo
Recanto das Emas,2020,18,Roubo em Comércio
Recanto das Emas,2020,102,Roubo em Transporte Coletivo
Recanto das Emas,2021,157,Furto em Veículo
Recanto das Emas,2021,11,Homicídio
Recanto das Emas,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2021,1,Latrocínio
Recanto das Emas,2021,1064,Roubo a Transeunte
Recanto das Emas,2021,153,Roubo de Veículo
Recanto das Emas,2021,50,Roubo em Comércio
Recanto das Emas,2021,40,Roubo em Transporte Coletivo
Recanto das Emas,2022,123,Furto em Veículo
Recanto das Emas,2022,23,Homicídio
Recanto das Emas,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2022,0,Latrocínio
Recanto das Emas,2022,864,Roubo a Transeunte
Recanto das Emas,2022,91,Roubo de Veículo
Recanto das Emas,2022,36,Roubo em Comércio
Recanto das Emas,2022,32,Roubo em Transporte Coletivo
Recanto das Emas,2023,106,Furto em Veículo
Recanto das Emas,2023,6,Homicídio
Recanto das Emas,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2023,1,Latrocínio
Recanto das Emas,2023,649,Roubo a Transeunte
Recanto das Emas,2023,78,Roubo de Veículo
Recanto das Emas,2023,40,Roubo em Comércio
Recanto das Emas,2023,15,Roubo em Transporte Coletivo
Recanto das Emas,2024,94,Furto em Veículo
Recanto das Emas,2024,12,Homicídio
Recanto das Emas,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Recanto das Emas,2024,0,Latrocínio
Recanto das Emas,2024,529,Roubo a Transeunte
Recanto das Emas,2024,60,Roubo de Veículo
Recanto das Emas,2024,31,Roubo em Comércio
Recanto das Emas,2024,14,Roubo em Transporte Coletivo
Riacho Fundo,2015,136,Furto em Veículo
Riacho Fundo,2015,5,Homicídio
Riacho Fundo,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2015,0,Latrocínio
Riacho Fundo,2015,300,Roubo a Transeunte
Riacho Fundo,2015,29,Roubo de Veículo
Riacho Fundo,2015,30,Roubo em Comércio
Riacho Fundo,2015,10,Roubo em Transporte Coletivo
Riacho Fundo,2016,160,Furto em Veículo
Riacho Fundo,2016,3,Homicídio
Riacho Fundo,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2016,0,Latrocínio
Riacho Fundo,2016,438,Roubo a Transeunte
Riacho Fundo,2016,45,Roubo de Veículo
Riacho Fundo,2016,24,Roubo em Comércio
Riacho Fundo,2016,12,Roubo em Transporte Coletivo
Riacho Fundo,2017,115,Furto em Veículo
Riacho Fundo,2017,5,Homicídio
Riacho Fundo,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2017,0,Latrocínio
Riacho Fundo,2017,426,Roubo a Transeunte
Riacho Fundo,2017,24,Roubo de Veículo
Riacho Fundo,2017,20,Roubo em Comércio
Riacho Fundo,2017,14,Roubo em Transporte Coletivo
Riacho Fundo,2018,90,Furto em Veículo
Riacho Fundo,2018,3,Homicídio
Riacho Fundo,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2018,0,Latrocínio
Riacho Fundo,2018,399,Roubo a Transeunte
Riacho Fundo,2018,23,Roubo de Veículo
Riacho Fundo,2018,13,Roubo em Comércio
Riacho Fundo,2018,4,Roubo em Transporte Coletivo
Riacho Fundo,2019,110,Furto em Veículo
Riacho Fundo,2019,3,Homicídio
Riacho Fundo,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2019,0,Latrocínio
Riacho Fundo,2019,273,Roubo a Transeunte
Riacho Fundo,2019,28,Roubo de Veículo
Riacho Fundo,2019,10,Roubo em Comércio
Riacho Fundo,2019,3,Roubo em Transporte Coletivo
Riacho Fundo,2020,95,Furto em Veículo
Riacho Fundo,2020,2,Homicídio
Riacho Fundo,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2020,0,Latrocínio
Riacho Fundo,2020,249,Roubo a Transeunte
Riacho Fundo,2020,29,Roubo de Veículo
Riacho Fundo,2020,19,Roubo em Comércio
Riacho Fundo,2020,9,Roubo em Transporte Coletivo
Riacho Fundo,2021,68,Furto em Veículo
Riacho Fundo,2021,2,Homicídio
Riacho Fundo,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2021,0,Latrocínio
Riacho Fundo,2021,159,Roubo a Transeunte
Riacho Fundo,2021,17,Roubo de Veículo
Riacho Fundo,2021,10,Roubo em Comércio
Riacho Fundo,2021,3,Roubo em Transporte Coletivo
Riacho Fundo,2022,41,Furto em Veículo
Riacho Fundo,2022,3,Homicídio
Riacho Fundo,2022,1,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2022,0,Latrocínio
Riacho Fundo,2022,166,Roubo a Transeunte
Riacho Fundo,2022,17,Roubo de Veículo
Riacho Fundo,2022,9,Roubo em Comércio
Riacho Fundo,2022,0,Roubo em Transporte Coletivo
Riacho Fundo,2023,74,Furto em Veículo
Riacho Fundo,2023,0,Homicídio
Riacho Fundo,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2023,1,Latrocínio
Riacho Fundo,2023,132,Roubo a Transeunte
Riacho Fundo,2023,21,Roubo de Veículo
Riacho Fundo,2023,5,Roubo em Comércio
Riacho Fundo,2023,2,Roubo em Transporte Coletivo
Riacho Fundo,2024,60,Furto em Veículo
Riacho Fundo,2024,0,Homicídio
Riacho Fundo,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo,2024,0,Latrocínio
Riacho Fundo,2024,112,Roubo a Transeunte
Riacho Fundo,2024,6,Roubo de Veículo
Riacho Fundo,2024,0,Roubo em Comércio
Riacho Fundo,2024,2,Roubo em Transporte Coletivo
Riacho Fundo II,2015,37,Furto em Veículo
Riacho Fundo II,2015,5,Homicídio
Riacho Fundo II,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2015,0,Latrocínio
Riacho Fundo II,2015,344,Roubo a Transeunte
Riacho Fundo II,2015,69,Roubo de Veículo
Riacho Fundo II,2015,21,Roubo em Comércio
Riacho Fundo II,2015,53,Roubo em Transporte Coletivo
Riacho Fundo II,2016,48,Furto em Veículo
Riacho Fundo II,2016,12,Homicídio
Riacho Fundo II,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2016,0,Latrocínio
Riacho Fundo II,2016,536,Roubo a Transeunte
Riacho Fundo II,2016,80,Roubo de Veículo
Riacho Fundo II,2016,41,Roubo em Comércio
Riacho Fundo II,2016,48,Roubo em Transporte Coletivo
Riacho Fundo II,2017,53,Furto em Veículo
Riacho Fundo II,2017,7,Homicídio
Riacho Fundo II,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2017,0,Latrocínio
Riacho Fundo II,2017,656,Roubo a Transeunte
Riacho Fundo II,2017,57,Roubo de Veículo
Riacho Fundo II,2017,34,Roubo em Comércio
Riacho Fundo II,2017,52,Roubo em Transporte Coletivo
Riacho Fundo II,2018,52,Furto em Veículo
Riacho Fundo II,2018,7,Homicídio
Riacho Fundo II,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2018,0,Latrocínio
Riacho Fundo II,2018,601,Roubo a Transeunte
Riacho Fundo II,2018,63,Roubo de Veículo
Riacho Fundo II,2018,21,Roubo em Comércio
Riacho Fundo II,2018,19,Roubo em Transporte Coletivo
Riacho Fundo II,2019,55,Furto em Veículo
Riacho Fundo II,2019,8,Homicídio
Riacho Fundo II,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2019,0,Latrocínio
Riacho Fundo II,2019,580,Roubo a Transeunte
Riacho Fundo II,2019,63,Roubo de Veículo
Riacho Fundo II,2019,28,Roubo em Comércio
Riacho Fundo II,2019,18,Roubo em Transporte Coletivo
Riacho Fundo II,2020,44,Furto em Veículo
Riacho Fundo II,2020,7,Homicídio
Riacho Fundo II,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2020,0,Latrocínio
Riacho Fundo II,2020,375,Roubo a Transeunte
Riacho Fundo II,2020,53,Roubo de Veículo
Riacho Fundo II,2020,15,Roubo em Comércio
Riacho Fundo II,2020,13,Roubo em Transporte Coletivo
Riacho Fundo II,2021,36,Furto em Veículo
Riacho Fundo II,2021,10,Homicídio
Riacho Fundo II,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2021,0,Latrocínio
Riacho Fundo II,2021,278,Roubo a Transeunte
Riacho Fundo II,2021,54,Roubo de Veículo
Riacho Fundo II,2021,17,Roubo em Comércio
Riacho Fundo II,2021,10,Roubo em Transporte Coletivo
Riacho Fundo II,2022,29,Furto em Veículo
Riacho Fundo II,2022,4,Homicídio
Riacho Fundo II,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2022,1,Latrocínio
Riacho Fundo II,2022,213,Roubo a Transeunte
Riacho Fundo II,2022,20,Roubo de Veículo
Riacho Fundo II,2022,20,Roubo em Comércio
Riacho Fundo II,2022,6,Roubo em Transporte Coletivo
Riacho Fundo II,2023,32,Furto em Veículo
Riacho Fundo II,2023,0,Homicídio
Riacho Fundo II,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2023,0,Latrocínio
Riacho Fundo II,2023,174,Roubo a Transeunte
Riacho Fundo II,2023,30,Roubo de Veículo
Riacho Fundo II,2023,13,Roubo em Comércio
Riacho Fundo II,2023,10,Roubo em Transporte Coletivo
Riacho Fundo II,2024,57,Furto em Veículo
Riacho Fundo II,2024,7,Homicídio
Riacho Fundo II,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Riacho Fundo II,2024,0,Latrocínio
Riacho Fundo II,2024,164,Roubo a Transeunte
Riacho Fundo II,2024,24,Roubo de Veículo
Riacho Fundo II,2024,6,Roubo em Comércio
Riacho Fundo II,2024,2,Roubo em Transporte Coletivo
SCIA/Estrutural,2015,59,Furto em Veículo
SCIA/Estrutural,2015,24,Homicídio
SCIA/Estrutural,2015,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2015,1,Latrocínio
SCIA/Estrutural,2015,293,Roubo a Transeunte
SCIA/Estrutural,2015,30,Roubo de Veículo
SCIA/Estrutural,2015,107,Roubo em Comércio
SCIA/Estrutural,2015,234,Roubo em Transporte Coletivo
SCIA/Estrutural,2016,58,Furto em Veículo
SCIA/Estrutural,2016,19,Homicídio
SCIA/Estrutural,2016,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2016,1,Latrocínio
SCIA/Estrutural,2016,611,Roubo a Transeunte
SCIA/Estrutural,2016,66,Roubo de Veículo
SCIA/Estrutural,2016,56,Roubo em Comércio
SCIA/Estrutural,2016,240,Roubo em Transporte Coletivo
SCIA/Estrutural,2017,54,Furto em Veículo
SCIA/Estrutural,2017,19,Homicídio
SCIA/Estrutural,2017,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2017,1,Latrocínio
SCIA/Estrutural,2017,467,Roubo a Transeunte
SCIA/Estrutural,2017,30,Roubo de Veículo
SCIA/Estrutural,2017,41,Roubo em Comércio
SCIA/Estrutural,2017,102,Roubo em Transporte Coletivo
SCIA/Estrutural,2018,53,Furto em Veículo
SCIA/Estrutural,2018,20,Homicídio
SCIA/Estrutural,2018,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2018,0,Latrocínio
SCIA/Estrutural,2018,558,Roubo a Transeunte
SCIA/Estrutural,2018,33,Roubo de Veículo
SCIA/Estrutural,2018,42,Roubo em Comércio
SCIA/Estrutural,2018,177,Roubo em Transporte Coletivo
SCIA/Estrutural,2019,59,Furto em Veículo
SCIA/Estrutural,2019,19,Homicídio
SCIA/Estrutural,2019,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2019,0,Latrocínio
SCIA/Estrutural,2019,407,Roubo a Transeunte
SCIA/Estrutural,2019,32,Roubo de Veículo
SCIA/Estrutural,2019,38,Roubo em Comércio
SCIA/Estrutural,2019,200,Roubo em Transporte Coletivo
SCIA/Estrutural,2020,36,Furto em Veículo
SCIA/Estrutural,2020,12,Homicídio
SCIA/Estrutural,2020,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2020,0,Latrocínio
SCIA/Estrutural,2020,292,Roubo a Transeunte
SCIA/Estrutural,2020,24,Roubo de Veículo
SCIA/Estrutural,2020,12,Roubo em Comércio
SCIA/Estrutural,2020,79,Roubo em Transporte Coletivo
SCIA/Estrutural,2021,41,Furto em Veículo
SCIA/Estrutural,2021,19,Homicídio
SCIA/Estrutural,2021,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2021,0,Latrocínio
SCIA/Estrutural,2021,235,Roubo a Transeunte
SCIA/Estrutural,2021,13,Roubo de Veículo
SCIA/Estrutural,2021,23,Roubo em Comércio
SCIA/Estrutural,2021,76,Roubo em Transporte Coletivo
SCIA/Estrutural,2022,48,Furto em Veículo
SCIA/Estrutural,2022,12,Homicídio
SCIA/Estrutural,2022,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2022,0,Latrocínio
SCIA/Estrutural,2022,314,Roubo a Transeunte
SCIA/Estrutural,2022,12,Roubo de Veículo
SCIA/Estrutural,2022,10,Roubo em Comércio
SCIA/Estrutural,2022,64,Roubo em Transporte Coletivo
SCIA/Estrutural,2023,46,Furto em Veículo
SCIA/Estrutural,2023,14,Homicídio
SCIA/Estrutural,2023,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2023,1,Latrocínio
SCIA/Estrutural,2023,242,Roubo a Transeunte
SCIA/Estrutural,2023,10,Roubo de Veículo
SCIA/Estrutural,2023,10,Roubo em Comércio
SCIA/Estrutural,2023,62,Roubo em Transporte Coletivo
SCIA/Estrutural,2024,45,Furto em Veículo
SCIA/Estrutural,2024,9,Homicídio
SCIA/Estrutural,2024,0,LCSM (Lesão Corporal Seguida de Morte)
SCIA/Estrutural,2024,0,Latrocínio
SCIA/Estrutural,2024,195,Roubo a Transeunte
SCIA/Estrutural,2024,25,Roubo de Veículo
SCIA/Estrutural,2024,14,Roubo em Comércio
SCIA/Estrutural,2024,23,Roubo em Transporte Coletivo
SIA,2015,288,Furto em Veículo
SIA,2015,1,Homicídio
SIA,2015,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2015,0,Latrocínio
SIA,2015,114,Roubo a Transeunte
SIA,2015,36,Roubo de Veículo
SIA,2015,25,Roubo em Comércio
SIA,2015,18,Roubo em Transporte Coletivo
SIA,2016,332,Furto em Veículo
SIA,2016,3,Homicídio
SIA,2016,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2016,0,Latrocínio
SIA,2016,125,Roubo a Transeunte
SIA,2016,37,Roubo de Veículo
SIA,2016,13,Roubo em Comércio
SIA,2016,5,Roubo em Transporte Coletivo
SIA,2017,271,Furto em Veículo
SIA,2017,4,Homicídio
SIA,2017,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2017,0,Latrocínio
SIA,2017,139,Roubo a Transeunte
SIA,2017,27,Roubo de Veículo
SIA,2017,10,Roubo em Comércio
SIA,2017,7,Roubo em Transporte Coletivo
SIA,2018,290,Furto em Veículo
SIA,2018,4,Homicídio
SIA,2018,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2018,0,Latrocínio
SIA,2018,121,Roubo a Transeunte
SIA,2018,24,Roubo de Veículo
SIA,2018,11,Roubo em Comércio
SIA,2018,22,Roubo em Transporte Coletivo
SIA,2019,194,Furto em Veículo
SIA,2019,3,Homicídio
SIA,2019,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2019,1,Latrocínio
SIA,2019,128,Roubo a Transeunte
SIA,2019,13,Roubo de Veículo
SIA,2019,8,Roubo em Comércio
SIA,2019,6,Roubo em Transporte Coletivo
SIA,2020,170,Furto em Veículo
SIA,2020,2,Homicídio
SIA,2020,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2020,1,Latrocínio
SIA,2020,80,Roubo a Transeunte
SIA,2020,5,Roubo de Veículo
SIA,2020,5,Roubo em Comércio
SIA,2020,5,Roubo em Transporte Coletivo
SIA,2021,139,Furto em Veículo
SIA,2021,1,Homicídio
SIA,2021,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2021,0,Latrocínio
SIA,2021,50,Roubo a Transeunte
SIA,2021,3,Roubo de Veículo
SIA,2021,2,Roubo em Comércio
SIA,2021,0,Roubo em Transporte Coletivo
SIA,2022,135,Furto em Veículo
SIA,2022,1,Homicídio
SIA,2022,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2022,0,Latrocínio
SIA,2022,68,Roubo a Transeunte
SIA,2022,10,Roubo de Veículo
SIA,2022,0,Roubo em Comércio
SIA,2022,1,Roubo em Transporte Coletivo
SIA,2023,148,Furto em Veículo
SIA,2023,1,Homicídio
SIA,2023,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2023,0,Latrocínio
SIA,2023,59,Roubo a Transeunte
SIA,2023,3,Roubo de Veículo
SIA,2023,2,Roubo em Comércio
SIA,2023,3,Roubo em Transporte Coletivo
SIA,2024,140,Furto em Veículo
SIA,2024,4,Homicídio
SIA,2024,0,LCSM (Lesão Corporal Seguida de Morte)
SIA,2024,0,Latrocínio
SIA,2024,24,Roubo a Transeunte
SIA,2024,3,Roubo de Veículo
SIA,2024,5,Roubo em Comércio
SIA,2024,2,Roubo em Transporte Coletivo
Samambaia,2015,543,Furto em Veículo
Samambaia,2015,39,Homicídio
Samambaia,2015,1,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2015,8,Latrocínio
Samambaia,2015,3646,Roubo a Transeunte
Samambaia,2015,686,Roubo de Veículo
Samambaia,2015,304,Roubo em Comércio
Samambaia,2015,548,Roubo em Transporte Coletivo
Samambaia,2016,544,Furto em Veículo
Samambaia,2016,45,Homicídio
Samambaia,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2016,7,Latrocínio
